EmpID,PMS,Process Name,Sub Process Name,Date,Target,Achieved
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/5/2026,850,911
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/8/2026,850,1679
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/9/2026,850,681
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/10/2026,850,632
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/11/2026,850,1048
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/12/2026,850,577
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/15/2026,850,850
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/16/2026,850,454
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/17/2026,850,648
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/18/2026,850,526
RMCB 1441,ECW & Experity,Payment Posting,ERA,6/19/2026,850,816
RMCB 1441,ECW & Experity,Payment Posting,Lab review adjustments,4/25/2026,100,10
RMCB 1441,ECW & Experity,Payment Posting,Lab review adjustments,6/12/2026,100,30
RMCB 1441,ECW & Experity,Payment Posting,Lab review adjustments,6/15/2026,100,10
RMCB 1441,ECW & Experity,Payment Posting,MEDS-RAT COMBO,4/3/2026,100,25
RMCB 1441,ECW & Experity,Payment Posting,MEDS-RAT COMBO,4/9/2026,100,20
RMCB 1441,ECW & Experity,Payment Posting,Manual batch audit,6/1/2026,100,10
RMCB 1441,ECW & Experity,Payment Posting,Medicaid submission,4/10/2026,100,15
RMCB 1441,ECW & Experity,Payment Posting,Meds Contract report,4/6/2026,100,20
RMCB 1441,ECW & Experity,Payment Posting,Meds Contract report,4/15/2026,100,35
RMCB 1441,ECW & Experity,Payment Posting,Meds Contract report,4/28/2026,100,15
RMCB 1441,ECW & Experity,Payment Posting,Meds Contract report,5/19/2026,100,15
RMCB 1441,ECW & Experity,Payment Posting,Meds Contract report,5/21/2026,100,55
RMCB 1441,ECW & Experity,Payment Posting,Meds Contract report,6/5/2026,100,30
RMCB 1441,ECW & Experity,Payment Posting,Meds Contract report,6/9/2026,100,5
RMCB 1441,ECW & Experity,Payment Posting,Patient portal,4/17/2026,100,20
RMCB 1441,ECW & Experity,Payment Posting,Patient portal,6/2/2026,100,5
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,4/8/2026,100,15
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,4/16/2026,100,20
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,4/22/2026,100,30
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,4/29/2026,100,40
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,4/30/2026,100,40
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,5/6/2026,100,30
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,5/12/2026,100,25
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,5/13/2026,100,25
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,5/20/2026,100,20
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,5/27/2026,100,20
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,5/29/2026,100,15
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,6/3/2026,100,35
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,6/10/2026,100,25
RMCB 1441,ECW & Experity,Payment Posting,Portal Downloads,6/17/2026,100,25
RMCB 1441,ECW & Experity,Payment Posting,Posting review,4/14/2026,100,20
RMCB 1441,ECW & Experity,Payment Posting,Transition process,5/11/2026,100,5
RMCB 1441,ECW & Experity,Payment Posting,Unposted patient payment,4/2/2026,100,5
RMCB 1441,ECW & Experity,Payment Posting,Unposted patient payment,4/7/2026,100,5
RMCB 1441,ECW & Experity,Payment Posting,Unposted patient payment,5/5/2026,100,30
RMCB 1441,ECW & Experity,Payment Posting,Unposted patient payment,6/4/2026,100,5
RMCB 1441,ECW & Experity,Payment Posting,Unposted patient payment,6/18/2026,100,15
RMCB 1441,ECW & Experity,Payment Posting,Unposted patient payment,6/19/2026,100,5
RMCB 1443,ECW & Experity,Payment Posting,Clearing house Rejection,6/8/2026,100,15
RMCB 1443,ECW & Experity,Payment Posting,Credit balance,4/14/2026,100,20
RMCB 1443,ECW & Experity,Payment Posting,Credit balance,4/17/2026,100,20
RMCB 1443,ECW & Experity,Payment Posting,Credit balance,4/20/2026,100,20
RMCB 1443,ECW & Experity,Payment Posting,Credit balance,4/21/2026,100,25
RMCB 1443,ECW & Experity,Payment Posting,Credit balance,5/7/2026,100,35
RMCB 1443,ECW & Experity,Payment Posting,Credit balance,5/8/2026,100,35
RMCB 1443,ECW & Experity,Payment Posting,Credit balance,5/15/2026,100,40
RMCB 1443,ECW & Experity,Payment Posting,Credit balance,5/21/2026,100,55
RMCB 1443,ECW & Experity,Payment Posting,Credit balance,6/16/2026,100,10
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/2/2026,350,12
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/3/2026,350,1
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/6/2026,350,44
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/7/2026,350,23
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/8/2026,350,108
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/9/2026,350,119
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/10/2026,350,159
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/13/2026,350,40
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/14/2026,350,86
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/16/2026,350,70
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/17/2026,350,142
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/20/2026,350,64
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/21/2026,350,106
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/22/2026,350,184
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/25/2026,350,146
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/27/2026,350,175
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/28/2026,350,169
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/29/2026,350,17
RMCB 1443,ECW & Experity,Payment Posting,EOB,4/30/2026,350,64
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/1/2026,350,8
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/4/2026,350,31
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/6/2026,350,12
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/7/2026,350,144
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/8/2026,350,24
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/11/2026,350,145
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/12/2026,350,140
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/14/2026,350,7
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/18/2026,350,59
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/19/2026,350,155
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/21/2026,350,60
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/26/2026,350,227
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/27/2026,350,302
RMCB 1443,ECW & Experity,Payment Posting,EOB,5/28/2026,350,165
RMCB 1443,ECW & Experity,Payment Posting,EOB,6/1/2026,350,167
RMCB 1443,ECW & Experity,Payment Posting,EOB,6/4/2026,350,76
RMCB 1443,ECW & Experity,Payment Posting,EOB,6/5/2026,350,139
RMCB 1443,ECW & Experity,Payment Posting,EOB,6/9/2026,350,22
RMCB 1443,ECW & Experity,Payment Posting,EOB,6/10/2026,350,121
RMCB 1443,ECW & Experity,Payment Posting,EOB,6/11/2026,350,58
RMCB 1443,ECW & Experity,Payment Posting,EOB,6/16/2026,350,92
RMCB 1443,ECW & Experity,Payment Posting,EOB,6/17/2026,350,92
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/2/2026,750,952
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/3/2026,750,2668
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/6/2026,750,736
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/7/2026,750,202
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/8/2026,750,85
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/9/2026,750,438
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/10/2026,750,313
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/13/2026,750,770
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/14/2026,750,281
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/15/2026,750,312
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/16/2026,750,304
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/17/2026,750,244
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/20/2026,750,708
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/21/2026,750,160
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/22/2026,750,311
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/25/2026,750,212
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/27/2026,750,580
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/28/2026,750,543
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/29/2026,750,815
RMCB 1443,ECW & Experity,Payment Posting,ERA,4/30/2026,750,807
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/1/2026,750,613
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/2/2026,750,384
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/4/2026,750,767
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/5/2026,750,831
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/6/2026,750,1266
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/7/2026,750,44
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/8/2026,750,242
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/11/2026,750,517
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/12/2026,750,1395
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/13/2026,750,488
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/14/2026,750,1875
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/15/2026,750,180
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/18/2026,750,691
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/19/2026,750,101
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/20/2026,750,592
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/21/2026,750,162
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/26/2026,750,393
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/27/2026,750,326
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/28/2026,750,306
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/29/2026,750,594
RMCB 1443,ECW & Experity,Payment Posting,ERA,5/30/2026,750,1092
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/1/2026,750,645
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/2/2026,750,2130
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/3/2026,750,112
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/4/2026,850,3775
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/5/2026,850,230
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/8/2026,850,516
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/9/2026,850,572
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/10/2026,850,312
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/11/2026,850,963
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/12/2026,850,571
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/15/2026,850,1210
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/16/2026,850,884
RMCB 1443,ECW & Experity,Payment Posting,ERA,6/17/2026,850,229
RMCB 1443,ECW & Experity,Payment Posting,Lab review adjustments,4/25/2026,100,15
RMCB 1443,ECW & Experity,Payment Posting,Lab review adjustments,6/12/2026,100,35
RMCB 1443,ECW & Experity,Payment Posting,Manual batch audit,5/19/2026,100,10
RMCB 1443,ECW & Experity,Payment Posting,Manual batch audit,5/29/2026,100,10
RMCB 1443,ECW & Experity,Payment Posting,Manual batch audit,6/5/2026,100,20
RMCB 1443,ECW & Experity,Payment Posting,Manual batch audit,6/9/2026,100,25
RMCB 1443,ECW & Experity,Payment Posting,Manual batch audit,6/11/2026,100,5
RMCB 1443,ECW & Experity,Payment Posting,Medicaid submission,4/7/2026,100,50
RMCB 1443,ECW & Experity,Payment Posting,Medicaid submission,5/28/2026,100,20
RMCB 1443,ECW & Experity,Payment Posting,Month end collection,6/2/2026,100,5
RMCB 1443,ECW & Experity,Payment Posting,Patient portal,4/28/2026,100,10
RMCB 1443,ECW & Experity,Payment Posting,Patient portal,5/5/2026,100,5
RMCB 1443,ECW & Experity,Payment Posting,Patient portal,5/26/2026,100,5
RMCB 1443,ECW & Experity,Payment Posting,Patient portal,6/4/2026,100,5
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,4/3/2026,100,15
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,4/8/2026,100,30
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,4/9/2026,100,20
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,4/15/2026,350,35
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,4/22/2026,100,25
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,4/30/2026,100,10
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,5/6/2026,100,20
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,5/12/2026,100,20
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,5/13/2026,100,30
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,5/20/2026,100,20
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,5/27/2026,100,20
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,6/3/2026,100,60
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,6/10/2026,100,25
RMCB 1443,ECW & Experity,Payment Posting,Portal Downloads,6/17/2026,100,40
RMCB 1443,ECW & Experity,Payment Posting,Posting review,4/6/2026,100,5
RMCB 1443,ECW & Experity,Payment Posting,Posting review,4/13/2026,100,5
RMCB 1443,ECW & Experity,Payment Posting,Posting review,4/16/2026,100,10
RMCB 1444,Iclaim,Payment Posting,EOBPosting,4/13/2026,400,794
RMCB 1444,Iclaim,Payment Posting,EOBPosting,4/14/2026,400,26
RMCB 1444,Iclaim,Payment Posting,EOBPosting,4/15/2026,400,30
RMCB 1444,Iclaim,Payment Posting,EOBPosting,4/22/2026,400,147
RMCB 1444,Iclaim,Payment Posting,EOBPosting,4/24/2026,400,22
RMCB 1444,Iclaim,Payment Posting,EOBPosting,4/25/2026,400,51
RMCB 1444,Iclaim,Payment Posting,EOBPosting,4/27/2026,400,191
RMCB 1444,Iclaim,Payment Posting,EOBPosting,4/30/2026,400,690
RMCB 1444,Iclaim,Payment Posting,EOBPosting,5/1/2026,400,70
RMCB 1444,Iclaim,Payment Posting,EOBPosting,5/4/2026,400,46
RMCB 1444,Iclaim,Payment Posting,EOBPosting,5/7/2026,400,119
RMCB 1444,Iclaim,Payment Posting,EOBPosting,5/8/2026,400,163
RMCB 1444,Iclaim,Payment Posting,EOBPosting,5/11/2026,400,39
RMCB 1444,Iclaim,Payment Posting,EOBPosting,5/21/2026,400,113
RMCB 1444,Iclaim,Payment Posting,EOBPosting,5/22/2026,400,3
RMCB 1444,Iclaim,Payment Posting,EOBPosting,5/26/2026,400,17
RMCB 1444,Iclaim,Payment Posting,EOBPosting,5/27/2026,400,78
RMCB 1444,Iclaim,Payment Posting,EOBPosting,5/29/2026,400,50
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/1/2026,850,627
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/2/2026,850,439
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/3/2026,850,995
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/7/2026,850,868
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/8/2026,850,259
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/9/2026,850,436
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/10/2026,850,679
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/13/2026,850,5
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/14/2026,850,838
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/15/2026,850,1172
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/16/2026,850,789
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/17/2026,850,391
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/21/2026,850,1013
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/22/2026,850,1029
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/24/2026,850,734
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/25/2026,850,428
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/27/2026,850,123
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/28/2026,850,851
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/29/2026,850,901
RMCB 1444,Iclaim,Payment Posting,ERAPosting,4/30/2026,850,136
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/1/2026,850,307
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/4/2026,850,313
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/6/2026,850,568
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/7/2026,850,390
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/8/2026,850,184
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/11/2026,850,610
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/12/2026,850,742
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/15/2026,850,368
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/18/2026,850,933
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/19/2026,850,686
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/20/2026,850,548
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/21/2026,850,169
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/22/2026,850,1304
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/26/2026,850,611
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/27/2026,850,532
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/28/2026,850,390
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/29/2026,850,654
RMCB 1444,Iclaim,Payment Posting,ERAPosting,5/30/2026,850,514
RMCB 1444,Iclaim,Payment Posting,ERAPosting,6/1/2026,850,233
RMCB 1444,Iclaim,Payment Posting,ERAPosting,6/3/2026,850,178
RMCB 1444,Iclaim,Payment Posting,ERAPosting,6/4/2026,850,303
RMCB 1444,Iclaim,Payment Posting,ERAPosting,6/5/2026,850,417
RMCB 1444,Iclaim,Payment Posting,ERAPosting,6/5/2026,850,21
RMCB 1444,Iclaim,Payment Posting,ERAPosting,6/8/2026,850,153
RMCB 1444,Iclaim,Payment Posting,ERAPosting,6/9/2026,850,1007
RMCB 1444,Iclaim,Payment Posting,ERAPosting,6/10/2026,850,1013
RMCB 1444,Iclaim,Payment Posting,Portaldownload_Tally,4/20/2026,100,162
RMCB 1444,Iclaim,Payment Posting,Portaldownload_Tally,5/2/2026,100,120
RMCB 1444,Iclaim,Payment Posting,Portaldownload_Tally,5/14/2026,100,182
RMCB 1444,Iclaim,Payment Posting,Portaldownload_Tally,6/2/2026,100,72
RMCB 1446,Iclaim,Extraction,Extraction,4/1/2026,150,105
RMCB 1446,Iclaim,Extraction,Extraction,4/2/2026,150,98
RMCB 1446,Iclaim,Extraction,Extraction,4/3/2026,150,110
RMCB 1446,Iclaim,Extraction,Extraction,4/6/2026,150,115
RMCB 1446,Iclaim,Extraction,Extraction,4/7/2026,120,101
RMCB 1446,Iclaim,Extraction,Extraction,4/8/2026,150,130
RMCB 1446,Iclaim,Extraction,Extraction,4/9/2026,150,135
RMCB 1446,Iclaim,Extraction,Extraction,4/10/2026,150,110
RMCB 1446,Iclaim,Extraction,Extraction,4/13/2026,150,95
RMCB 1446,Iclaim,Extraction,Extraction,4/14/2026,150,95
RMCB 1446,Iclaim,Extraction,Extraction,4/15/2026,150,125
RMCB 1446,Iclaim,Extraction,Extraction,4/16/2026,150,104
RMCB 1446,Iclaim,Extraction,Extraction,4/17/2026,150,138
RMCB 1446,Iclaim,Extraction,Extraction,4/20/2026,150,127
RMCB 1446,Iclaim,Extraction,Extraction,4/21/2026,150,110
RMCB 1446,Iclaim,Extraction,Extraction,4/22/2026,150,129
RMCB 1446,Iclaim,Extraction,Extraction,4/24/2026,150,119
RMCB 1446,Iclaim,Extraction,Extraction,4/25/2026,150,130
RMCB 1446,Iclaim,Extraction,Extraction,4/27/2026,150,110
RMCB 1446,Iclaim,Extraction,Extraction,4/28/2026,150,96
RMCB 1446,Iclaim,Extraction,Extraction,4/29/2026,150,80
RMCB 1446,Iclaim,Extraction,Extraction,4/30/2026,150,86
RMCB 1446,Iclaim,Extraction,Extraction,6/16/2026,150,144
RMCB 1446,Iclaim,Extraction,Extraction,6/17/2026,150,128
RMCB 1446,Iclaim,Extraction,Extraction,6/18/2026,150,146
RMCB 1446,Iclaim,Extraction,Extraction,6/19/2026,150,148
RMCB 1446,Iclaim,Extraction,MISC,4/3/2026,25,25
RMCB 1446,Iclaim,Extraction,MISC,4/10/2026,35,35
RMCB 1446,Iclaim,Extraction,MISC,4/13/2026,20,20
RMCB 1446,Iclaim,Extraction,MISC,4/13/2026,10,10
RMCB 1446,Iclaim,Extraction,MISC,4/14/2026,10,9
RMCB 1446,Iclaim,Extraction,MISC,4/17/2026,28,28
RMCB 1446,Iclaim,Extraction,MISC,4/22/2026,15,15
RMCB 1446,Iclaim,Extraction,MISC,4/24/2026,24,24
RMCB 1446,Iclaim,Extraction,MISC,4/27/2026,8,8
RMCB 1446,Iclaim,Extraction,MISC,4/28/2026,41,41
RMCB 1446,Iclaim,Extraction,MISC,4/29/2026,50,50
RMCB 1446,Iclaim,Extraction,MISC,4/30/2026,80,80
RMCB 1446,Iclaim,Extraction,MISC,6/17/2026,40,40
RMCB 1446,Iclaim,Extraction,Mail,4/1/2026,2,1
RMCB 1446,Iclaim,Extraction,Mail,4/2/2026,3,2
RMCB 1446,Iclaim,Extraction,Mail,4/3/2026,1,1
RMCB 1446,Iclaim,Extraction,Mail,4/8/2026,1,1
RMCB 1446,Iclaim,Extraction,Mail,4/9/2026,1,1
RMCB 1446,Iclaim,Extraction,Mail,4/14/2026,20,20
RMCB 1446,Iclaim,Extraction,Mail,4/15/2026,1,1
RMCB 1446,Iclaim,Extraction,Mail,4/20/2026,1,1
RMCB 1446,Iclaim,Extraction,Mail,4/24/2026,1,1
RMCB 1446,Iclaim,Extraction,Mail,4/27/2026,1,1
RMCB 1446,Iclaim,Extraction,Mail,4/28/2026,1,1
RMCB 1446,Iclaim,Extraction,Mail,4/29/2026,1,1
RMCB 1446,Iclaim,Extraction,Mail,4/30/2026,3,2
RMCB 1446,Iclaim,Extraction,Mail Work,6/16/2026,1,1
RMCB 1447,GMED,Denial Management,Denial,4/1/2026,40,26
RMCB 1447,GMED,Denial Management,Denial,4/1/2026,40,1
RMCB 1447,GMED,Denial Management,Denial,4/2/2026,40,26
RMCB 1447,GMED,Denial Management,Denial,4/2/2026,40,4
RMCB 1447,GMED,Denial Management,Denial,4/3/2026,40,2
RMCB 1447,GMED,Denial Management,Denial,4/3/2026,40,20
RMCB 1447,GMED,Denial Management,Denial,4/6/2026,40,8
RMCB 1447,GMED,Denial Management,Denial,4/6/2026,40,23
RMCB 1447,GMED,Denial Management,Denial,4/7/2026,40,4
RMCB 1447,GMED,Denial Management,Denial,4/7/2026,40,22
RMCB 1447,GMED,Denial Management,Denial,4/8/2026,40,13
RMCB 1447,GMED,Denial Management,Denial,4/8/2026,40,24
RMCB 1447,GMED,Denial Management,Denial,4/9/2026,40,7
RMCB 1447,GMED,Denial Management,Denial,4/9/2026,40,12
RMCB 1447,GMED,Denial Management,Denial,4/10/2026,40,11
RMCB 1447,GMED,Denial Management,Denial,4/13/2026,40,28
RMCB 1447,GMED,Denial Management,Denial,4/20/2026,40,22
RMCB 1447,GMED,Denial Management,Denial,4/20/2026,40,10
RMCB 1447,GMED,Denial Management,Denial,4/21/2026,40,12
RMCB 1447,GMED,Denial Management,Denial,4/21/2026,40,24
RMCB 1447,GMED,Denial Management,Denial,4/25/2026,40,25
RMCB 1447,GMED,Denial Management,Denial,4/27/2026,40,8
RMCB 1447,GMED,Denial Management,Denial,4/27/2026,40,17
RMCB 1447,GMED,Denial Management,Denial,4/28/2026,40,23
RMCB 1447,GMED,Denial Management,Denial,4/28/2026,40,8
RMCB 1447,GMED,Denial Management,Denial,4/29/2026,40,19
RMCB 1447,GMED,Denial Management,Denial,4/29/2026,40,4
RMCB 1447,GMED,Denial Management,Denial,5/2/2026,40,13
RMCB 1447,GMED,Denial Management,Denial,5/4/2026,40,14
RMCB 1447,GMED,Denial Management,Denial,5/4/2026,40,10
RMCB 1447,GMED,Denial Management,Denial,5/5/2026,40,10
RMCB 1447,GMED,Denial Management,Denial,5/5/2026,40,58
RMCB 1447,GMED,Denial Management,Denial,5/6/2026,40,19
RMCB 1447,GMED,Denial Management,Denial,5/6/2026,40,3
RMCB 1447,GMED,Denial Management,Denial,5/7/2026,40,5
RMCB 1447,GMED,Denial Management,Denial,5/7/2026,40,19
RMCB 1447,GMED,Denial Management,Denial,5/8/2026,40,20
RMCB 1447,GMED,Denial Management,Denial,5/11/2026,40,24
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/12/2026,40,23
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/13/2026,40,21
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/13/2026,40,27
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/15/2026,40,8
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/15/2026,40,16
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/19/2026,40,17
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/19/2026,40,15
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/20/2026,40,12
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/21/2026,40,31
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/22/2026,40,3
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/22/2026,40,37
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/27/2026,40,33
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/28/2026,40,13
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/28/2026,40,14
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/29/2026,40,19
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/29/2026,40,17
RMCB 1447,Medinfomatrix,Denial Management,Denial,5/30/2026,40,20
RMCB 1447,Medinfomatrix,Denial Management,Denial,6/1/2026,40,2
RMCB 1447,Medinfomatrix,Denial Management,Denial,6/1/2026,40,35
RMCB 1447,Medinfomatrix,Denial Management,Denial,6/2/2026,40,17
RMCB 1447,Medinfomatrix,Denial Management,Denial,6/2/2026,40,24
RMCB 1447,Medinfomatrix,Denial Management,Denial,6/3/2026,40,23
RMCB 1447,Medinfomatrix,Denial Management,Denial,6/3/2026,40,18
